timestamp,temperature,pressure,humidity,voltage,sensor_id,status
2024-01-01 14:04:00,19.71,1018.37,58.97,3.2658,SENS_001,WARN
2024-01-01 14:05:00,20.24,1022.44,45.43,3.3727,SENS_001,OK
2024-01-01 14:06:00,19.64,1014.95,32.94,3.0794,SENS_002,WARN
2024-01-01 14:07:00,18.98,1029.65,62.51,3.2266,SENS_002,OK
2024-01-01 14:08:00,18.81,1011.21,53.19,3.2274,SENS_003,OK
2024-01-01 14:09:00,18.84,1019.25,39.43,3.4187,SENS_002,OK
2024-01-01 14:10:00,18.46,1021.05,65.79,3.1886,SENS_003,OK
2024-01-01 14:11:00,18.58,1012.03,31.81,3.3227,SENS_002,OK
2024-01-01 14:12:00,,1020.79,38.07,3.2872,SENS_001,OK
2024-01-01 14:13:00,17.9,1007.05,60.08,3.4043,SENS_003,OK
2024-01-01 14:14:00,18.05,1008.77,58.38,3.3596,SENS_003,OK
2024-01-01 14:15:00,18.36,999.88,41.57,3.3121,SENS_001,OK
2024-01-01 14:16:00,,1015.41,32.48,3.2445,SENS_003,WARN
2024-01-01 14:17:00,18.72,1016.25,64.32,3.1148,SENS_003,OK
2024-01-01 14:18:00,17.91,1024.79,42.55,3.3247,SENS_002,OK
2024-01-01 14:19:00,18.03,,37.83,3.353,SENS_003,OK
2024-01-01 14:20:00,17.31,1010.15,50.64,3.1425,SENS_004,OK
2024-01-01 14:21:00,16.69,1001.22,66.41,3.1766,SENS_001,OK
2024-01-01 14:22:00,16.37,1017.33,31.74,3.3252,SENS_002,OK
2024-01-01 14:23:00,15.92,1024.11,60.63,3.3339,SENS_002,WARN
2024-01-01 14:24:00,15.72,1020.55,52.9,3.2009,SENS_004,OK
2024-01-01 14:25:00,15.7,1023.84,47.02,3.2426,SENS_001,OK
2024-01-01 14:26:00,16.2,1010.88,59.76,3.1164,SENS_001,WARN
2024-01-01 14:27:00,16.07,1008.33,68.63,3.4377,SENS_002,OK
2024-01-01 14:28:00,15.32,1005.63,39.17,3.17,SENS_003,OK
2024-01-01 14:29:00,16.0,1012.44,35.75,3.3542,SENS_002,OK
2024-01-01 14:30:00,15.63,1012.21,66.52,3.2965,SENS_001,OK
2024-01-01 14:31:00,15.68,1015.07,56.76,3.429,SENS_004,OK
2024-01-01 14:32:00,15.97,1011.71,47.52,3.2208,SENS_002,OK
2024-01-01 14:33:00,16.11,1011.66,52.93,3.3061,SENS_001,OK
2024-01-01 14:34:00,16.68,1005.23,59.82,3.1302,SENS_002,OK
2024-01-01 14:35:00,16.89,1022.42,60.92,3.1061,SENS_003,OK
2024-01-01 14:36:00,16.4,1013.77,66.8,3.3596,SENS_002,OK
2024-01-01 14:37:00,17.47,1011.26,47.07,3.1215,SENS_002,OK
2024-01-01 14:38:00,17.45,1005.53,41.74,3.2772,SENS_001,OK
2024-01-01 14:39:00,17.25,999.68,55.59,3.4011,SENS_001,WARN
2024-01-01 14:40:00,17.63,1026.08,46.63,3.3747,SENS_001,OK
2024-01-01 14:41:00,17.61,1018.55,53.78,3.2335,SENS_002,OK
2024-01-01 14:42:00,17.66,996.76,46.8,3.1411,SENS_003,OK
2024-01-01 14:43:00,18.75,1020.63,36.12,3.3509,SENS_004,WARN
2024-01-01 14:44:00,18.35,1022.22,48.78,3.4342,SENS_004,OK
2024-01-01 14:45:00,17.96,1014.24,57.64,3.2338,SENS_001,OK
2024-01-01 14:46:00,17.83,1028.98,61.97,3.2197,SENS_001,OK
2024-01-01 14:47:00,18.19,1015.17,49.73,3.2475,SENS_002,OK
2024-01-01 14:48:00,17.21,998.83,36.61,3.3572,SENS_004,OK
2024-01-01 14:49:00,16.11,1016.65,46.59,3.4229,SENS_001,WARN
2024-01-01 14:50:00,15.8,1015.45,61.45,3.176,SENS_003,OK
2024-01-01 14:51:00,15.0,1006.97,46.51,3.1502,SENS_003,WARN
2024-01-01 14:52:00,14.88,1018.74,57.86,3.534,SENS_001,WARN
2024-01-01 14:53:00,,996.32,50.29,3.2823,SENS_001,OK
2024-01-01 14:54:00,14.85,1022.91,39.65,3.3253,SENS_004,OK
2024-01-01 14:55:00,14.23,1004.22,61.85,3.2308,SENS_004,OK
2024-01-01 14:56:00,14.43,1003.15,33.37,3.349,SENS_002,OK
2024-01-01 14:57:00,14.99,1011.86,51.0,3.396,SENS_004,OK
2024-01-01 14:58:00,14.23,1017.33,38.36,3.33,SENS_003,OK
2024-01-01 14:59:00,14.79,1014.64,32.68,3.4741,SENS_003,OK
2024-01-01 15:00:00,15.29,1005.57,50.12,3.2673,SENS_001,OK
2024-01-01 15:01:00,15.81,1007.94,49.98,3.2737,SENS_004,OK
2024-01-01 15:02:00,16.41,1001.67,58.28,3.3231,SENS_002,OK
2024-01-01 15:03:00,17.43,1010.75,59.79,3.3465,SENS_003,WARN
2024-01-01 15:04:00,17.08,1023.75,59.11,3.3228,SENS_003,OK
2024-01-01 15:05:00,16.99,1012.96,46.38,3.1716,SENS_002,OK
2024-01-01 15:06:00,16.64,1021.59,55.27,3.3313,SENS_002,OK
2024-01-01 15:07:00,16.53,1027.55,53.08,3.2626,SENS_003,OK
2024-01-01 15:08:00,17.2,1007.12,46.86,3.2419,SENS_003,OK
2024-01-01 15:09:00,16.36,1011.13,53.89,3.3032,SENS_002,OK
2024-01-01 15:10:00,15.85,1034.71,67.89,3.2038,SENS_003,OK
2024-01-01 15:11:00,16.5,1027.44,37.72,3.1865,SENS_001,OK
2024-01-01 15:12:00,16.91,996.28,66.23,3.0385,SENS_001,OK
2024-01-01 15:13:00,16.58,1016.87,32.14,3.4747,SENS_002,OK
2024-01-01 15:14:00,16.89,1013.01,42.34,3.3556,SENS_004,OK
2024-01-01 15:15:00,16.92,1021.26,41.53,3.2883,SENS_002,OK
2024-01-01 15:16:00,17.51,1005.55,55.05,3.2333,SENS_002,WARN
2024-01-01 15:17:00,17.34,1004.6,35.25,3.0124,SENS_004,OK
2024-01-01 15:18:00,17.65,1006.24,65.29,3.2271,SENS_004,OK
2024-01-01 15:19:00,18.74,1007.28,63.14,3.3716,SENS_004,WARN
2024-01-01 15:20:00,18.7,1021.15,56.08,3.3942,SENS_001,OK
2024-01-01 15:21:00,18.38,1001.19,48.34,3.3642,SENS_003,OK
2024-01-01 15:22:00,18.43,1006.77,67.32,3.3158,SENS_001,OK
2024-01-01 15:23:00,17.93,995.11,63.23,3.4304,SENS_003,WARN
2024-01-01 15:24:00,18.85,1023.07,49.97,3.2671,SENS_001,OK
2024-01-01 15:25:00,18.58,1025.71,58.07,3.4085,SENS_003,WARN
2024-01-01 15:26:00,18.11,1009.73,52.68,3.2615,SENS_001,WARN
2024-01-01 15:27:00,17.39,1010.02,53.52,3.2119,SENS_004,OK
2024-01-01 15:28:00,17.72,1017.53,43.24,3.1994,SENS_002,OK
2024-01-01 15:29:00,17.89,1027.74,48.48,3.1936,SENS_001,OK
2024-01-01 15:30:00,17.37,1017.09,33.12,3.3659,SENS_003,WARN
2024-01-01 15:31:00,17.43,1006.02,44.29,3.2257,SENS_004,OK
2024-01-01 15:32:00,16.44,996.81,57.83,3.1967,SENS_001,WARN
2024-01-01 15:33:00,,1001.85,68.13,3.3714,SENS_001,OK
2024-01-01 15:34:00,16.49,1013.73,68.52,3.3328,SENS_004,OK
2024-01-01 15:35:00,17.19,1006.45,52.23,3.3963,SENS_001,OK
2024-01-01 15:36:00,16.59,1014.95,54.26,3.3513,SENS_002,OK
2024-01-01 15:37:00,15.79,1007.47,37.43,3.2247,SENS_001,OK
2024-01-01 15:38:00,15.26,1002.42,57.81,3.3076,SENS_002,OK
2024-01-01 15:39:00,14.56,1001.23,32.83,3.3125,SENS_002,OK
2024-01-01 15:40:00,,1028.62,41.39,3.2081,SENS_004,OK
2024-01-01 15:41:00,16.01,1021.89,56.73,3.1895,SENS_001,OK
2024-01-01 15:42:00,16.06,1030.31,42.41,3.2319,SENS_004,OK
2024-01-01 15:43:00,,1018.4,31.99,3.5037,SENS_001,OK
2024-01-01 15:44:00,16.45,1008.7,63.27,3.2587,SENS_001,WARN
2024-01-01 15:45:00,16.24,1026.23,42.41,3.4233,SENS_003,WARN
2024-01-01 15:46:00,15.94,1012.67,32.52,3.2531,SENS_001,OK
2024-01-01 15:47:00,15.67,1015.21,32.99,3.3889,SENS_004,OK
2024-01-01 15:48:00,14.81,1012.57,40.07,3.3902,SENS_002,WARN
2024-01-01 15:49:00,14.94,983.53,37.12,3.3953,SENS_001,WARN
2024-01-01 15:50:00,14.9,1029.05,60.97,3.3388,SENS_003,OK
2024-01-01 15:51:00,15.26,1017.91,42.87,3.4377,SENS_004,OK
2024-01-01 15:52:00,,1016.3,62.19,3.3378,SENS_001,OK
2024-01-01 15:53:00,15.12,1012.38,36.95,3.4714,SENS_004,WARN
2024-01-01 15:54:00,14.64,1014.63,49.72,3.138,SENS_003,OK
2024-01-01 15:55:00,14.68,1007.03,57.52,3.3348,SENS_003,OK
2024-01-01 15:56:00,15.05,1019.17,56.08,3.3283,SENS_004,OK
2024-01-01 15:57:00,14.44,999.93,54.05,3.2063,SENS_001,OK
2024-01-01 15:58:00,14.51,1014.86,66.99,3.358,SENS_002,OK
2024-01-01 15:59:00,14.64,1018.62,39.14,3.151,SENS_003,OK
2024-01-01 16:00:00,14.28,1011.01,49.75,3.2346,SENS_001,WARN
2024-01-01 16:01:00,14.01,1016.71,65.36,3.1001,SENS_001,OK
2024-01-01 16:02:00,14.19,1003.09,33.12,3.4559,SENS_002,OK
2024-01-01 16:03:00,13.66,1003.34,32.24,3.2768,SENS_003,OK
2024-01-01 16:04:00,13.92,1015.37,39.33,3.5167,SENS_003,WARN
2024-01-01 16:05:00,13.54,1019.79,55.32,3.3803,SENS_001,OK
2024-01-01 16:06:00,14.17,994.25,40.4,3.3448,SENS_001,OK
2024-01-01 16:07:00,15.37,1018.22,37.61,3.2414,SENS_002,WARN
2024-01-01 16:08:00,14.86,1007.57,48.35,3.1954,SENS_002,OK
2024-01-01 16:09:00,,1011.07,54.54,3.3523,SENS_003,OK
2024-01-01 16:10:00,14.66,999.6,39.94,3.2928,SENS_004,OK
2024-01-01 16:11:00,15.16,1004.48,42.03,3.1661,SENS_003,OK
2024-01-01 16:12:00,14.46,1022.66,54.54,3.1483,SENS_001,OK
2024-01-01 16:13:00,14.7,1013.33,67.83,3.2041,SENS_003,OK
2024-01-01 16:14:00,14.23,,56.99,3.4821,SENS_004,OK
2024-01-01 16:15:00,14.15,1011.84,61.32,3.5213,SENS_002,OK
2024-01-01 16:16:00,13.66,1017.89,44.67,3.3205,SENS_004,OK
2024-01-01 16:17:00,14.14,1017.4,40.89,3.3149,SENS_004,OK
2024-01-01 16:18:00,13.75,1012.25,48.17,3.2664,SENS_004,OK
2024-01-01 16:19:00,14.08,1023.93,62.29,3.2066,SENS_002,OK
2024-01-01 16:20:00,13.94,1022.7,48.25,3.4375,SENS_004,OK
2024-01-01 16:21:00,13.92,1017.13,63.87,3.4874,SENS_004,WARN
2024-01-01 16:22:00,14.04,1013.55,69.55,3.2107,SENS_004,OK
2024-01-01 16:23:00,13.68,1019.57,32.88,3.2917,SENS_001,OK
2024-01-01 16:24:00,13.85,1016.14,31.82,3.255,SENS_004,OK
2024-01-01 16:25:00,14.66,1023.61,35.98,3.258,SENS_002,OK
2024-01-01 16:26:00,,1022.0,45.37,3.4186,SENS_004,OK
2024-01-01 16:27:00,14.82,1002.82,35.24,3.1688,SENS_004,OK
2024-01-01 16:28:00,15.52,1002.14,64.83,3.3466,SENS_002,OK
2024-01-01 16:29:00,14.98,1005.99,30.93,3.3728,SENS_004,OK
2024-01-01 16:30:00,14.18,1022.76,42.63,3.2858,SENS_002,OK
2024-01-01 16:31:00,14.33,997.24,37.39,3.3893,SENS_004,OK
2024-01-01 16:32:00,14.05,1016.95,67.26,3.3148,SENS_002,OK
2024-01-01 16:33:00,15.0,1016.63,56.78,3.4217,SENS_004,OK
2024-01-01 16:34:00,14.94,1024.63,66.48,3.1478,SENS_004,OK
2024-01-01 16:35:00,14.46,1014.8,68.89,3.2651,SENS_001,OK
2024-01-01 16:36:00,13.86,999.57,49.88,3.2928,SENS_001,OK
2024-01-01 16:37:00,,1003.41,39.37,3.0328,SENS_004,WARN
2024-01-01 16:38:00,14.12,1001.18,37.75,3.1914,SENS_004,OK
2024-01-01 16:39:00,14.15,1007.62,38.92,3.2186,SENS_003,OK
2024-01-01 16:40:00,,1011.17,58.34,3.3948,SENS_002,OK
2024-01-01 16:41:00,14.33,1001.35,31.62,3.2293,SENS_003,OK
2024-01-01 16:42:00,14.29,1027.71,32.05,3.2182,SENS_001,OK
2024-01-01 16:43:00,14.26,999.75,54.33,3.3817,SENS_001,OK
2024-01-01 16:44:00,14.59,1026.46,55.68,3.1382,SENS_001,WARN
2024-01-01 16:45:00,14.83,,56.61,3.0929,SENS_001,OK
2024-01-01 16:46:00,14.65,1021.98,44.88,3.2638,SENS_004,WARN
2024-01-01 16:47:00,14.62,1006.06,62.24,3.1552,SENS_001,OK
2024-01-01 16:48:00,14.38,1016.42,51.34,3.159,SENS_004,OK
2024-01-01 16:49:00,13.61,1000.23,34.22,3.3573,SENS_004,OK
2024-01-01 16:50:00,13.78,1022.11,61.88,3.3876,SENS_001,OK
2024-01-01 16:51:00,,1012.26,68.12,3.3789,SENS_001,OK
2024-01-01 16:52:00,14.24,1008.91,32.4,3.4109,SENS_002,OK
2024-01-01 16:53:00,13.84,1000.76,45.65,3.4241,SENS_003,OK
2024-01-01 16:54:00,13.42,988.22,49.5,3.0871,SENS_001,OK
2024-01-01 16:55:00,13.84,1002.61,35.86,3.345,SENS_002,WARN
2024-01-01 16:56:00,14.08,1024.13,64.71,3.247,SENS_002,WARN
2024-01-01 16:57:00,14.0,1008.97,41.37,3.2253,SENS_003,OK
2024-01-01 16:58:00,13.54,1011.31,61.32,3.356,SENS_004,OK
2024-01-01 16:59:00,13.63,1019.56,56.84,3.127,SENS_001,OK
2024-01-01 17:00:00,12.88,1031.06,53.92,3.1249,SENS_003,OK
2024-01-01 17:01:00,13.06,1026.25,37.69,3.3634,SENS_001,OK
2024-01-01 17:02:00,13.59,1003.28,38.83,3.3488,SENS_002,WARN
2024-01-01 17:03:00,13.0,993.57,31.89,3.3137,SENS_002,OK
2024-01-01 17:04:00,12.33,1036.6,39.63,3.212,SENS_004,OK
2024-01-01 17:05:00,13.28,1035.69,43.82,3.3744,SENS_002,OK
2024-01-01 17:06:00,13.05,1014.88,63.33,3.368,SENS_002,OK
2024-01-01 17:07:00,13.7,1000.3,44.66,3.3085,SENS_003,OK
2024-01-01 17:08:00,13.65,1022.63,60.18,3.1823,SENS_001,OK
2024-01-01 17:09:00,13.6,,47.58,3.2575,SENS_001,OK
2024-01-01 17:10:00,13.85,1011.87,61.39,3.3838,SENS_003,OK
2024-01-01 17:11:00,13.42,1021.94,69.05,3.4327,SENS_004,OK
2024-01-01 17:12:00,13.53,1016.34,39.59,3.2673,SENS_001,OK
2024-01-01 17:13:00,13.38,,64.49,3.275,SENS_002,WARN
2024-01-01 17:14:00,12.77,,54.87,3.2838,SENS_001,OK
2024-01-01 17:15:00,13.06,1019.61,62.69,3.3275,SENS_002,OK
2024-01-01 17:16:00,,,56.06,3.2419,SENS_004,OK
2024-01-01 17:17:00,13.02,1015.62,46.96,3.0106,SENS_003,WARN
2024-01-01 17:18:00,12.5,1022.33,39.12,3.4193,SENS_001,OK
2024-01-01 17:19:00,13.44,,32.8,3.4795,SENS_003,OK
2024-01-01 17:20:00,13.92,1014.79,51.42,3.2388,SENS_001,OK
2024-01-01 17:21:00,14.4,979.24,69.61,3.1933,SENS_002,OK
2024-01-01 17:22:00,14.2,1008.5,59.52,3.2863,SENS_003,WARN
2024-01-01 17:23:00,13.3,1020.64,43.09,3.2812,SENS_001,OK
2024-01-01 17:24:00,14.33,1009.1,63.09,3.3996,SENS_002,OK
2024-01-01 17:25:00,14.26,1008.34,60.76,3.3055,SENS_003,OK
2024-01-01 17:26:00,,1002.59,41.27,3.2207,SENS_003,OK
2024-01-01 17:27:00,14.06,1023.03,30.57,3.1682,SENS_001,WARN
2024-01-01 17:28:00,14.62,1018.48,34.73,3.3866,SENS_001,WARN
2024-01-01 17:29:00,14.53,1021.25,65.09,3.36,SENS_001,OK
2024-01-01 17:30:00,15.11,995.74,63.46,3.4061,SENS_002,OK
2024-01-01 17:31:00,,1011.4,41.81,3.2032,SENS_001,WARN
2024-01-01 17:32:00,,1010.2,41.41,3.4838,SENS_003,OK
2024-01-01 17:33:00,14.39,1010.19,61.71,3.1256,SENS_003,OK
2024-01-01 17:34:00,14.81,1006.84,67.51,3.371,SENS_001,OK
2024-01-01 17:35:00,13.36,,61.17,3.109,SENS_001,OK
2024-01-01 17:36:00,,1021.5,54.22,3.221,SENS_004,OK
2024-01-01 17:37:00,12.67,,39.71,3.4561,SENS_003,OK
2024-01-01 17:38:00,12.55,1030.77,51.03,3.3831,SENS_002,OK
2024-01-01 17:39:00,12.53,1017.84,39.34,3.2454,SENS_004,OK
2024-01-01 17:40:00,12.49,1012.58,62.32,3.2481,SENS_001,OK
2024-01-01 17:41:00,12.35,1022.07,45.48,3.3101,SENS_001,OK
2024-01-01 17:42:00,11.95,998.48,63.35,3.3514,SENS_003,OK
2024-01-01 17:43:00,13.29,1006.35,45.26,3.4252,SENS_001,OK
2024-01-01 17:44:00,14.28,1011.79,62.97,3.2544,SENS_002,WARN
2024-01-01 17:45:00,,1026.66,43.33,3.1388,SENS_003,OK
2024-01-01 17:46:00,14.47,1012.54,47.61,3.3157,SENS_001,OK
2024-01-01 17:47:00,14.21,1017.5,54.62,3.2543,SENS_003,OK
2024-01-01 17:48:00,14.24,1007.1,32.81,3.1699,SENS_001,WARN
2024-01-01 17:49:00,14.17,1017.87,67.93,3.3298,SENS_001,OK
2024-01-01 17:50:00,13.81,1029.77,52.94,3.2787,SENS_001,WARN
2024-01-01 17:51:00,14.3,1022.96,50.31,3.3307,SENS_002,OK
2024-01-01 17:52:00,,1012.19,63.58,3.2106,SENS_002,OK
2024-01-01 17:53:00,14.04,1019.75,64.63,3.3487,SENS_003,WARN
2024-01-01 17:54:00,13.37,1018.78,50.89,3.1683,SENS_001,OK
2024-01-01 17:55:00,12.97,1018.07,67.09,3.2172,SENS_001,WARN
2024-01-01 17:56:00,12.24,1024.12,32.59,3.2757,SENS_002,OK
2024-01-01 17:57:00,12.41,1024.04,34.53,3.4742,SENS_001,OK
2024-01-01 17:58:00,11.96,1011.73,53.87,3.3785,SENS_002,OK
2024-01-01 17:59:00,12.02,1019.42,44.16,3.4077,SENS_001,OK
2024-01-01 18:00:00,12.89,1009.17,48.57,3.4417,SENS_003,OK
2024-01-01 18:01:00,13.59,1003.77,43.12,3.6603,SENS_001,OK
2024-01-01 18:02:00,13.6,1010.31,46.19,3.3042,SENS_001,OK
2024-01-01 18:03:00,13.59,1012.24,62.91,3.442,SENS_004,WARN
2024-01-01 18:04:00,14.56,996.38,53.74,3.4013,SENS_002,OK
2024-01-01 18:05:00,14.75,1021.6,69.89,3.3996,SENS_001,WARN
2024-01-01 18:06:00,14.5,985.33,61.48,3.4774,SENS_001,OK
2024-01-01 18:07:00,,1040.15,40.95,3.2581,SENS_004,OK
2024-01-01 18:08:00,13.95,1028.02,40.57,3.2501,SENS_004,OK
2024-01-01 18:09:00,14.36,1010.39,43.44,3.332,SENS_002,WARN
2024-01-01 18:10:00,14.0,1013.09,63.73,3.2817,SENS_004,WARN
2024-01-01 18:11:00,14.14,1016.03,31.09,3.3319,SENS_003,WARN
2024-01-01 18:12:00,13.93,1007.11,39.21,3.4563,SENS_004,OK
2024-01-01 18:13:00,13.84,1014.93,66.2,3.2522,SENS_003,OK
2024-01-01 18:14:00,12.61,1011.56,55.6,3.2695,SENS_002,WARN
2024-01-01 18:15:00,12.63,1012.06,39.07,3.3174,SENS_002,WARN
2024-01-01 18:16:00,13.25,1014.81,38.77,3.2772,SENS_002,OK
2024-01-01 18:17:00,13.0,999.86,64.5,3.1086,SENS_002,OK
2024-01-01 18:18:00,,1013.4,65.75,3.242,SENS_002,OK
2024-01-01 18:19:00,12.83,1014.63,40.25,3.3687,SENS_003,OK
2024-01-01 18:20:00,13.12,1014.29,46.82,3.4438,SENS_003,OK
2024-01-01 18:21:00,13.1,1010.84,63.38,3.1845,SENS_002,OK
2024-01-01 18:22:00,12.72,1024.38,60.84,3.1841,SENS_004,OK
2024-01-01 18:23:00,13.51,1009.46,62.56,3.303,SENS_001,OK
2024-01-01 18:24:00,14.02,1015.27,50.74,3.0924,SENS_002,OK
2024-01-01 18:25:00,13.72,1025.97,66.46,3.2555,SENS_004,WARN
2024-01-01 18:26:00,14.0,1012.21,43.04,3.1264,SENS_001,OK
2024-01-01 18:27:00,14.27,1015.14,36.27,3.4369,SENS_002,OK
2024-01-01 18:28:00,14.56,1012.04,58.35,3.2231,SENS_002,OK
2024-01-01 18:29:00,13.66,1025.37,51.57,3.4653,SENS_003,WARN
2024-01-01 18:30:00,14.2,1010.42,64.18,3.4114,SENS_001,OK
2024-01-01 18:31:00,13.9,1025.83,33.25,3.2354,SENS_001,OK
2024-01-01 18:32:00,,1011.96,63.75,3.1928,SENS_004,OK
2024-01-01 18:33:00,15.09,1004.41,41.73,3.2806,SENS_003,WARN
2024-01-01 18:34:00,15.14,1019.79,56.19,3.2895,SENS_003,OK
2024-01-01 18:35:00,,1009.95,31.61,3.3346,SENS_003,OK
2024-01-01 18:36:00,13.66,1019.21,54.38,3.2223,SENS_003,OK
2024-01-01 18:37:00,14.4,985.71,58.69,3.3746,SENS_001,OK
2024-01-01 18:38:00,13.7,1013.05,44.75,3.3265,SENS_001,OK
2024-01-01 18:39:00,13.24,1008.4,38.62,3.266,SENS_002,OK
2024-01-01 18:40:00,13.16,1002.37,51.51,3.2288,SENS_002,OK
2024-01-01 18:41:00,13.96,1007.47,63.33,3.2815,SENS_003,OK
2024-01-01 18:42:00,14.37,1007.26,42.94,3.2183,SENS_003,OK
2024-01-01 18:43:00,14.27,1012.52,40.1,3.3058,SENS_003,OK
2024-01-01 18:44:00,14.41,999.33,41.16,3.3085,SENS_002,OK
2024-01-01 18:45:00,14.08,1016.16,67.97,3.3262,SENS_004,OK
2024-01-01 18:46:00,14.16,1026.66,44.37,3.4766,SENS_004,WARN
2024-01-01 18:47:00,14.2,1015.81,30.14,3.2868,SENS_002,OK
2024-01-01 18:48:00,14.68,1021.09,61.27,3.4005,SENS_002,OK
2024-01-01 18:49:00,15.12,1023.95,57.97,3.323,SENS_002,OK
2024-01-01 18:50:00,15.28,1025.36,35.14,3.2762,SENS_002,OK
2024-01-01 18:51:00,14.99,1031.7,69.4,3.2881,SENS_002,WARN
2024-01-01 18:52:00,15.28,1008.01,54.32,3.2941,SENS_002,WARN
2024-01-01 18:53:00,15.13,1005.82,50.03,3.328,SENS_003,OK
2024-01-01 18:54:00,14.51,1020.83,45.29,3.2041,SENS_003,OK
2024-01-01 18:55:00,14.28,1020.08,65.95,3.1535,SENS_003,OK
2024-01-01 18:56:00,14.32,1020.76,39.76,3.3654,SENS_003,OK
2024-01-01 18:57:00,14.77,1031.89,41.43,3.3898,SENS_002,OK
2024-01-01 18:58:00,14.63,1013.11,34.9,3.3746,SENS_004,OK
2024-01-01 18:59:00,14.0,1017.26,60.36,3.3155,SENS_001,OK
2024-01-01 19:00:00,14.06,1003.2,53.82,3.3767,SENS_002,OK
2024-01-01 19:01:00,14.14,1034.35,54.36,3.3713,SENS_001,OK
2024-01-01 19:02:00,14.26,1009.63,38.74,3.3788,SENS_004,OK
2024-01-01 19:03:00,14.73,1009.92,56.05,3.214,SENS_003,WARN
2024-01-01 19:04:00,15.2,1009.53,60.62,3.1903,SENS_004,OK
2024-01-01 19:05:00,14.82,1006.55,44.32,3.2611,SENS_002,OK
2024-01-01 19:06:00,14.47,1005.71,62.05,3.2983,SENS_003,OK
2024-01-01 19:07:00,13.94,1007.76,43.95,3.2758,SENS_002,OK
2024-01-01 19:08:00,14.34,999.34,60.33,3.1123,SENS_003,OK
2024-01-01 19:09:00,15.08,1005.15,31.35,3.4722,SENS_001,OK
2024-01-01 19:10:00,14.86,1032.49,52.05,3.2726,SENS_001,OK
2024-01-01 19:11:00,14.7,1020.36,68.78,3.3173,SENS_001,OK
2024-01-01 19:12:00,15.41,1022.26,69.25,3.4245,SENS_004,OK
2024-01-01 19:13:00,15.57,1024.77,41.27,3.0655,SENS_002,OK
2024-01-01 19:14:00,15.68,1031.34,47.66,3.2488,SENS_004,OK
2024-01-01 19:15:00,14.97,995.29,32.52,3.2613,SENS_001,OK
2024-01-01 19:16:00,15.26,1000.7,64.93,3.2664,SENS_002,OK
2024-01-01 19:17:00,14.73,1004.96,52.74,3.2827,SENS_001,OK
2024-01-01 19:18:00,,1008.3,45.4,3.4447,SENS_004,OK
2024-01-01 19:19:00,14.01,1009.99,34.51,3.3673,SENS_004,OK
2024-01-01 19:20:00,13.78,1008.53,67.87,3.3958,SENS_004,OK
2024-01-01 19:21:00,13.75,1015.19,51.21,3.3047,SENS_001,WARN
2024-01-01 19:22:00,13.11,1013.35,41.32,3.1601,SENS_002,OK
2024-01-01 19:23:00,13.75,1005.77,44.01,3.092,SENS_002,OK
2024-01-01 19:24:00,14.4,991.24,40.83,3.1471,SENS_001,OK
2024-01-01 19:25:00,13.45,,54.07,3.336,SENS_002,WARN
2024-01-01 19:26:00,14.06,1007.51,67.2,3.3032,SENS_001,OK
2024-01-01 19:27:00,13.72,1010.53,64.27,3.279,SENS_002,OK
2024-01-01 19:28:00,14.25,1001.7,48.42,3.2631,SENS_003,OK
2024-01-01 19:29:00,14.26,1008.09,63.06,3.5012,SENS_003,OK
2024-01-01 19:30:00,14.32,1001.69,46.92,3.2177,SENS_004,OK
2024-01-01 19:31:00,,1011.74,40.09,3.3928,SENS_003,WARN
2024-01-01 19:32:00,14.93,1002.27,69.34,3.3002,SENS_003,OK
2024-01-01 19:33:00,14.3,1004.51,42.16,3.2939,SENS_003,OK
2024-01-01 19:34:00,,999.91,42.95,3.4177,SENS_001,OK
2024-01-01 19:35:00,15.22,1011.46,69.59,3.4463,SENS_003,OK
2024-01-01 19:36:00,15.54,1004.34,35.36,3.276,SENS_003,OK
2024-01-01 19:37:00,16.63,1022.07,60.42,3.3799,SENS_004,OK
2024-01-01 19:38:00,16.19,1017.06,67.43,3.3364,SENS_003,OK
2024-01-01 19:39:00,16.54,1012.3,50.47,3.3007,SENS_003,WARN
2024-01-01 19:40:00,16.32,1005.03,30.1,3.3204,SENS_002,WARN
2024-01-01 19:41:00,16.8,1016.81,45.0,3.2312,SENS_004,OK
2024-01-01 19:42:00,16.61,1019.91,34.46,3.2694,SENS_004,OK
2024-01-01 19:43:00,16.25,1014.43,46.65,3.2419,SENS_004,OK
2024-01-01 19:44:00,16.78,1029.04,61.6,3.3901,SENS_004,OK
2024-01-01 19:45:00,16.35,1017.6,47.55,3.2905,SENS_004,OK
2024-01-01 19:46:00,15.51,1022.14,47.28,3.1702,SENS_004,OK
2024-01-01 19:47:00,15.21,1014.34,52.27,3.2277,SENS_001,WARN
2024-01-01 19:48:00,15.5,1019.76,53.27,2.9801,SENS_003,OK
2024-01-01 19:49:00,16.15,1005.03,64.25,3.2506,SENS_004,OK
2024-01-01 19:50:00,16.1,1008.42,42.33,3.3038,SENS_003,OK
2024-01-01 19:51:00,,1016.49,62.87,3.2864,SENS_003,OK
2024-01-01 19:52:00,15.83,1016.42,52.64,3.498,SENS_001,OK
2024-01-01 19:53:00,15.54,1018.08,42.02,3.3575,SENS_004,OK
2024-01-01 19:54:00,15.36,1024.0,41.81,3.353,SENS_002,OK
2024-01-01 19:55:00,15.28,998.75,44.45,3.1357,SENS_001,WARN
